id_produit,ean,nom,url_image,taxonomie_niveau_1,taxonomie_niveau_2,taxonomie_niveau_3,taxonomie_niveau_4,tva
7fa42623-55df-5453-b252-9536673d9d02,3760000018135,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-1812/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
8848726a-40fd-5ee6-87e7-498ae19219ef,3760000018142,COCACOLA Z 100CL,https://picsum.photos/seed/cola-1813/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
45f26529-879a-5c8d-bb83-e3f3c5f30dd6,20018153,CREME FRAICHE 30 20CL,htp://cdn.store.example/image.jpg,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
5f50f933-d116-5f9f-ba1a-6f396575c8e6,20018160,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1815/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
4668472e-2312-5c14-a0b0-bd530e8d5727,3760000018173,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1816/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
90bbc709-4f71-5725-ae53-1551322ccf99,3760000018180,PAMPERS BD T4,https://picsum.photos/seed/diapers-1817/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
3aec4f45-2905-5145-aae6-59241ce275db,3760000018197,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-1818/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,2.1
d16578cd-464d-592d-9cfe-52e4ff8afdac,3760000018203,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-1819/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
275323c0-f056-5bf6-9d9a-b1a78fb317d3,20018214,POM BIO 1KG CAT FR,https://picsum.photos/seed/apple-1820/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
09de1d1c-79a1-5e56-bdc2-68858fe8578f,20018221,TOMATES GRAPPE,https://picsum.photos/seed/tomato-1821/640/480,ALIMENTAIRE,,LEGUMES,TOMATES,5.5
21d31e34-8cc1-50be-bc5d-dd2c2abd4e03,13760000018231,NUTELA POT 750GR,https://,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
23b38082-df68-56b0-ab77-a269c2e61065,3760000018241,COC COL ZER 1L,https://picsum.photos/seed/cola-1823/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
70b8f27c-2790-52fc-a6ab-f0022f940e59,18258,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-1824/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
c9af1f2b-cb45-5e11-a9ea-9fd8d4d45a8f,20018269,WHISKY BTL 0.7L FRESH PACK,https://picsum.photos/seed/whisky-1825/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
a79cdbf6-26f5-5990-9d43-f29dcf3031a3,3760000018272,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1826/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
10ad3d6d-49d8-51fc-b935-57c1eb8bc572,3760000018289,PAMPER BD T4,https://picsum.photos/seed/diapers-1827/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
eec8554b-3181-5dd5-a536-4a11c7c2f974,3760000018296,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-1828/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
7c8b4b61-11a5-53d9-a2d2-e5087033183e,20018306,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-1829/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
960d02e9-00c3-57d5-84de-e9b3163666e0,3760000018319,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-1830/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
166f018a-8c3c-5b4a-b387-affa69e7894f,3760000018326,TOM GRA FR KG,https://picsum.photos/seed/tomato-1831/640/480,ALIMENTAIRE,,LEGUMES,TOMATES,5.5
e506ae52-bf2b-512e-aeba-b322f8b486e9,,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-1832/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
c3e46b3f-f712-56f7-9779-c01d617db72e,3760000018340,COCACOLA Z 100CL,https://picsum.photos/seed/cola-1833/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
18b7010f-0d0e-55de-a861-810fa24ac440,13760000018354,CR FR 20CL 30%,https://cdn.store.example/missing/18b7010f-0d0e-55de-a861-810fa24ac440.jpg,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
78e8e047-bbc6-527e-b265-072d06d47390,3760000018364,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1835/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
62c6af21-6c7c-5d28-9e56-6cfbe184e051,0003760000018371,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1836/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
b307316b-4408-549e-aa24-c3921372a581,3760000018388,PAMPERS BD T4,https://picsum.photos/seed/diapers-1837/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
81e13610-f282-5778-a47a-20b13ef15207,3760000018395,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-1838/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,10
66ee73b1-25e6-5665-b653-b3df3dd89e75,3760000018401,LESSIVE 2L,https://picsum.photos/seed/detergent-1839/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
a798f835-0df0-5db8-85dd-2389628622c7,3760000018418,POMMES BIO FR 1KG,https://cdn.store.example/missing/a798f835-0df0-5db8-85dd-2389628622c7.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
88bf57e6-796b-59c1-bb21-6e3b11d00d7d,20018429,TOMATES GRAPPE,https://picsum.photos/seed/tomato-1841/640/480,ALIMENTAIRE,,,,5.5
c77b1429-5bba-57b7-bc75-ca12ff412258,20018436,NUTELA POT 750GR,https://picsum.photos/seed/hazelnut-spread-1842/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
2502c451-cdde-5ac2-bb30-088c84049bbb,3760000018449,COKA COLA ZERO 1 L,https://cdn.store.example/missing/2502c451-cdde-5ac2-bb30-088c84049bbb.jpg,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
128a380f-f715-50c0-b421-0c0ef920fe84,20018450,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-1844/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
3b05459f-dcf4-53a3-b27a-37cf735dbd1b,3760000018463,WHISKY 40%,,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
78818deb-9c9e-591a-88a3-4523461a4e71,13760000018477,DOL 1 G,https://picsum.photos/seed/medicine-1846/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
eeb50724-6009-5582-a370-08130d1d2fe9,20018481,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-1847/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
d2ea609a-d836-55a9-9a19-12f2b60e831d,18494,CAFE MLU 250G,https://picsum.photos/seed/coffee-1848/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
d6ecc128-8c90-5382-a78b-8eb0c94db478,13760000018507,LESSIVE 2L,https://picsum.photos/seed/detergent-1849/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
19ebe353-812e-5deb-8e99-3abda54046f1,13760000018514,POM BIO FR 1KG,https://picsum.photos/seed/apple-1850/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
ea767896-0f2e-57d0-8c45-af9b41f3fd4d,3760000018524,TOMATES GRAPPE,https://picsum.photos/seed/tomato-1851/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
74b6042d-27ff-53d5-bfb7-80ae273e2b3d,,PATE TART NUTELLA 0.75KG PROMO,https://picsum.photos/seed/hazelnut-spread-1852/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
b134aba6-0f5b-569a-bdcc-4790be941948,3760000018548,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-1853/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
f4e27b1c-24ba-5d53-82e2-29c679ddc62d,,CR FR 20CL 30%,https://picsum.photos/seed/cream-1854/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
735432a9-8f69-5b39-ad3e-974c2ecb6c6c,13760000018569,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1855/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
993555e3-1e7b-5a11-9d2b-2959faf468e3,,DOLIP 1G CPR,https://picsum.photos/seed/medicine-1856/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
e82fc7af-35b2-5ea8-a771-46befe6b13cb,13760000018583,PAMPERS BD T4,https://picsum.photos/seed/diapers-1857/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
0d46b276-d9f9-5cef-a750-3e53443b75a1,3760000018593,CAFE MLU 250G FRESH PACK,https://picsum.photos/seed/coffee-1858/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
8f7f3e37-c3e7-5cbd-9de8-3797300d79da,13760000018606,LESS. LIQUIDE 200CL,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
f18e3b02-75dd-59d9-9560-04c59b830324,20018610,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-1860/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
fd7ff3c8-ab85-5610-b3f2-7be11bc87231,20018627,TOMATES GRAPPE,,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
edf45ef6-e20b-5529-a8ba-850c8f8c9b73,,NUTELA POT 750GR,https://picsum.photos/seed/hazelnut-spread-1862/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
f120f941-dd87-5600-9235-247650a741ff,0003760000018647,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-1863/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
b7e176c2-e588-59c0-9851-a86acc09fb73,,CR FR 20CL 30%,https://picsum.photos/seed/cream-1864/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
c586b520-ffda-53d7-9de8-2a851df9061c,18661,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1865/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
4b7fefbc-1f23-537d-b80d-d80004b1a025,20018672,DOLIPRANE 1000MG,https://picsum.photos/seed/medicine-1866/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
f1585a45-4eb6-58a9-8241-02fc20ed029e,3760000018685,PAM BAB DRY 4,https://picsum.photos/seed/diapers-1867/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
83e38b63-eeff-5d47-8218-87756eac4ba5,3760000018692,CAFÉ PUR ARAB 250 GR,https://picsum.photos/seed/coffee-1868/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
ecf02013-e5ea-5df3-b859-4fdb017ec2f5,3760000018708,LESSIVE 2L,https://picsum.photos/seed/detergent-1869/640/480,NON ALIMENTAIRE,,LESSIVE,LIQUIDE,20
0aca4acd-1d95-597a-8e23-44b8e96afabb,,POM B 1K C1,https://picsum.photos/seed/apple-1870/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
f1d79e82-f69e-5bde-9014-65b33c3f478a,3760000018722,TOM GRA FR KG,https://cdn.store.example/missing/f1d79e82-f69e-5bde-9014-65b33c3f478a.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
44e53983-2788-5ef2-af8b-907b69b88443,3760000018739,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-1872/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
57800709-dbb8-587a-83e0-01a5daee2463,3760000018746,COC COL ZER 1L,https://picsum.photos/seed/cola-1873/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
b5228b5f-c990-50ff-a883-39af405c2e45,3760000018753,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-1874/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
7506225f-0f4c-5af4-942b-44787dfd39d6,020018764,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1875/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
52c5ff08-fd86-5289-a4d5-7558e1cde38f,3760000018777,DOLIPRANE 1000MG,https://picsum.photos/seed/medicine-1876/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
d1ddecfa-5619-5b7d-b21f-7fe8850c9446,3760000018784,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-1877/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
66e5cf12-2c8f-5a04-bf53-0247cffd93b4,3760000018791,CAFÉ PUR ARAB 250 GR,https://picsum.photos/seed/coffee-1878/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,2.1
cb40c3d3-2c0d-5bb0-bd0a-6af8420e08a1,13760000018804,LESSIVE 2L,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
3bb9ca84-e740-5af6-815a-48857ea2f734,20018818,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-1880/640/480,ALIMENTAIRE,,,,5.5
0403e90f-f2a7-5a25-9107-279b5269ee12,3760000018821,TOM GRA FR KG,https://picsum.photos/seed/tomato-1881/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
5507a62a-9f92-5cb0-ae04-895344b88034,3760000018838,PATE TART NUTELLA 0.75KG,,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
615a0fda-291f-518a-9e86-a7372632a6fb,,COKA COLA ZERO 1 L,https://picsum.photos/seed/cola-1883/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
edf84632-804c-5c5b-8843-d68ec0bdffc0,20018856,CRÃˆME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-1884/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
fcb4e413-5cb7-580d-aacf-c17ecb9ce694,3760000018869,WHISKY 40%,https://cdn.store.example/missing/fcb4e413-5cb7-580d-aacf-c17ecb9ce694.jpg,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
78d1e24f-89a1-5ed4-9388-14a0e6346e6c,3760000018876,PARACETAMOL 1000 DOLI,,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
1de45c4d-c90d-5ad8-818c-fff41f65e4ea,3760000018883,PAMPERS T4 30U,https://picsum.photos/seed/diapers-1887/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
088b4848-1fe1-590e-819a-32dfb06c25cf,32888,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-1888/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
f78902a6-295e-5432-9d14-4db850e3e13f,3760000018906,LESSIVE 2L,https://picsum.photos/seed/detergent-1889/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
d86de736-d731-5b14-ad0e-c48dedf6461e,3760000018913,POMMES BIO FR 1KG,https://picsum.photos/seed/apple-1890/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
4a90164c-ad70-54d2-ad8b-a79e9354081d,3760000018920,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-1891/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
321380a3-f8a9-58b7-b497-c64d3e2a2059,3760000018937,NUTELA POT 750GR,https://cdn.store.example/missing/321380a3-f8a9-58b7-b497-c64d3e2a2059.jpg,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
b4152dba-d4fc-5be0-9d01-a299e4794ec2,20018948,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-1893/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
7462f1c0-39eb-5749-8208-b4a506c7690d,20018955,CR FR 20CL 30%,https://picsum.photos/seed/cream-1894/640/480,ALIMENTAIRE,,,,5.5
ba334d15-204d-5734-9aa8-b515b3f1b204,3760000018968,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1895/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
aa872ab0-269e-55f7-805c-14c34c35397a,3760000018975,DOL 1G CPR,https://picsum.photos/seed/medicine-1896/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
54a13a68-dae2-5ad9-9956-06e26b608847,3760000018982,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-1897/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
8827c94b-538a-5950-b2a9-404258ae87e2,20018993,CAFÉ PUR ARAB 250 GR,www.store.example/8827c94b-538a-5950-b2a9-404258ae87e2.jpg,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
a61f36f2-77d1-56b4-a83f-71438e4407c3,13760000019009,LESSIVE 2L,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
222b2185-36fb-5413-8ece-7804d5db8a29,3760000019019,POM B 1K C1,https://picsum.photos/seed/apple-1900/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
2b456665-3f24-577d-92ab-8b6d56c207a8,3760000019026,TOM GRAPPE VRAC FR,https://picsum.photos/seed/tomato-1901/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
be0f63b4-20e2-5d2d-ad62-9421036acd8a,20019037,NUTELA 750 G,https://picsum.photos/seed/hazelnut-spread-1902/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
8f0400fe-4eb4-5534-9a3e-a8a0c1051fc9,3760000019040,COC Z 100,https://picsum.photos/seed/cola-1903/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
86610aee-d9d6-501d-830a-b3f672d0c6af,20019051,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-1904/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
a24ff6bc-f1e3-5a58-9598-c847ff21154c,13760000019061,WHISKY 40 70CL,https://picsum.photos/seed/whisky-1905/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
7ecba1a7-8fe1-5805-82cf-bc8d9986b50b,13760000019078,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1906/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
c38a5871-d3f4-50c7-8546-9b16c7bb77c2,3760000019088,PAMPERS BABY DRY 4,https://cdn.store.example/missing/c38a5871-d3f4-50c7-8546-9b16c7bb77c2.jpg,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
b72d9799-186e-582c-8015-ccd822189270,3760000019095,ARA MOU 0.2,https://picsum.photos/seed/coffee-1908/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
6f2dd73b-5e37-53cb-b6e6-d80bff009c53,3760000019101,LESSIVE LIQ 2L,https://picsum.photos/seed/detergent-1909/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
caf87b75-ce08-55d7-9ea7-ea4a24297068,20019112,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-1910/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,10
21c00843-568e-5a32-aa87-6735fd067084,13760000019122,TOM GRAPPE VRAC FR,https://picsum.photos/seed/tomato-1911/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,2.1
08d32013-f893-5ce7-8f2c-00b73d95156e,19132,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-1912/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
e02cddbc-bb81-5817-8fe3-f5087e1c49d3,20019143,COCACOLA Z 100CL,https://picsum.photos/seed/cola-1913/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
2ff1f189-5a78-5de1-abf1-868365cbe445,,CRÈME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-1914/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
30780dc0-9c9b-524a-a009-23b95d26a1eb,3760000019163,WHISKY 40 70CL,https://picsum.photos/seed/whisky-1915/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
1dd4d969-a48f-5325-b1e6-d3d47c326f69,13760000019177,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1916/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,10
31b995e8-11f9-59af-bcbe-59a09435fce2,20019181,COU PAM TAI 4,https://picsum.photos/seed/diapers-1917/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
6b235109-710e-5f59-a5ab-ea83f06fbcae,13760000019191,CAF MLU 250,https://picsum.photos/seed/coffee-1918/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
202f5f0b-8745-5fe2-a365-9550f6434e38,20019204,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-1919/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
8c66aacc-8aa8-5218-8d50-8b0cb2571cd5,32920,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-1920/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
df1c38d8-3a48-550c-8ade-0e9927227dd0,3760000019224,TOM GRAPPE VRAC FR,https://picsum.photos/seed/tomato-1921/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,10
cc4cb0a4-6332-542a-8886-e676b7212698,13760000019238,PATE TART NUTELLA 0.75KG FRESH PACK,https://picsum.photos/seed/hazelnut-spread-1922/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
a9f54ca0-9721-59e0-999e-c1a10c8f02eb,20019242,COCACOLA Z 100CL,https://picsum.photos/seed/cola-1923/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
8bc11011-0cb4-5c8c-9246-1d83289a3fad,20019259,CR FR 20C 30%,https://picsum.photos/seed/cream-1924/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
82e4d7e8-1ffc-5156-86d9-0a0a1679a0b2,19262,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-1925/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
6eb1bc18-6744-5684-bf82-89710a23021f,,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1926/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
f8c79c62-c982-59d7-b582-2a4d1ff73d4d,3760000019286,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-1927/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
2c238353-2f22-52ef-8e35-1d85082cf5e9,,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-1928/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
b67bc9d4-8926-5cf7-a560-f4a1543bdbc1,3760000019309,LESSIVE 2L,https://picsum.photos/seed/detergent-1929/640/480,NON ALIMENTAIRE,,LESSIVE,LIQUIDE,20
5c752618-2136-5a24-9697-53ed471fc33a,3760000019316,POMME GALA BIO SACH 1K,,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
ef690d50-9029-5848-aa74-ba6bdd6a69c4,3760000019323,TOMATES GRAPPE,https://picsum.photos/seed/tomato-1931/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
fd470fa9-a514-5072-a028-f94e026e9aee,13760000019337,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-1932/640/480,ALIMENTAIRE,,,,5.5
3cd6b1d2-58f4-50d5-93ac-1cc18434dfaf,3760000019347,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-1933/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
29240273-0181-52cd-ac2a-615e7ab40a20,20019358,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-1934/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
cc54853a-35a0-5fed-8818-7e6a18a9d052,3760000019361,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-1935/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,10
50f8f685-ca1c-5042-9f16-689724fadd33,003760000019378,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-1936/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
b39353eb-4fe0-51aa-9bff-f166925b824e,,COUCHES PAMP TAILLE 4 LOT,https://picsum.photos/seed/diapers-1937/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
09b04da5-efb5-5338-9d0c-da3819ec19c7,20019396,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-1938/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
148bc18f-db93-5045-a441-dd4f65506fc7,13760000019405,LESSIVE LIQ 2L,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
2eb0217d-136a-58b5-bd4e-7021645e8de7,3760000019415,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-1940/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
3f2416cd-2b7c-5a58-b799-618374c470c1,3760000019422,TOM GRA,https://picsum.photos/seed/tomato-1941/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
